,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
13,0.6782334384858044,0.7350157728706624,0.5946372239747634,0.750788643533123,0.6482649842271293,0.7145110410094637,0.7429022082018928,0.668769716088328,0.7113564668769716,0.7176656151419558,0.7192429022082019,0.7902208201892744,0.6987381703470031,0.7539432176656151,0.6482649842271293,0.6798107255520505,0.7570977917981072,0.7413249211356467,0.7397476340694006,0.7050473186119873,0.7618296529968455,0.7208201892744479,0.7807570977917981,0.7634069400630915,0.7003154574132492,0.6545741324921136,0.7066246056782335,0.6845425867507886,0.6861198738170347,0.6593059936908517,0.7602523659305994,0.6876971608832808
14,0.7555205047318612,0.7066246056782335,0.7239747634069401,0.7050473186119873,0.7523659305993691,0.7697160883280757,0.6971608832807571,0.7113564668769716,0.6750788643533123,0.7097791798107256,0.7413249211356467,0.6892744479495269,0.777602523659306,0.6735015772870663,0.8028391167192429,0.6703470031545742,0.7082018927444795,0.7113564668769716,0.8091482649842271,0.6987381703470031,0.7523659305993691,0.6072555205047319,0.804416403785489,0.7381703470031545,0.7287066246056783,0.7208201892744479,0.6182965299684543,0.7192429022082019,0.6593059936908517,0.7539432176656151,0.7444794952681388,0.5883280757097792
15,0.7302839116719243,0.7728706624605678,0.6608832807570978,0.7350157728706624,0.6892744479495269,0.6593059936908517,0.6261829652996845,0.7239747634069401,0.750788643533123,0.6340694006309149,0.6735015772870663,0.7634069400630915,0.6340694006309149,0.6041009463722398,0.7287066246056783,0.6561514195583596,0.6640378548895899,0.6561514195583596,0.7034700315457413,0.6545741324921136,0.7933753943217665,0.7760252365930599,0.6719242902208202,0.6593059936908517,0.7807570977917981,0.6987381703470031,0.5930599369085173,0.6561514195583596,0.7697160883280757,0.7570977917981072,0.6624605678233438,0.7003154574132492
16,0.6545741324921136,0.7618296529968455,0.7760252365930599,0.7097791798107256,0.7350157728706624,0.6009463722397477,0.6908517350157729,0.7365930599369085,0.6624605678233438,0.7003154574132492,0.7870662460567823,0.7839116719242902,0.7476340694006309,0.7618296529968455,0.6529968454258676,0.6356466876971609,0.7160883280757098,0.7965299684542587,0.7082018927444795,0.7097791798107256,0.6561514195583596,0.6466876971608833,0.695583596214511,0.6214511041009464,0.6466876971608833,0.750788643533123,0.7917981072555205,0.6656151419558359,0.7145110410094637,0.7287066246056783,0.6561514195583596,0.7271293375394322
17,0.7444794952681388,0.7839116719242902,0.6482649842271293,0.6514195583596214,0.7697160883280757,0.5930599369085173,0.7129337539432177,0.637223974763407,0.7476340694006309,0.7334384858044164,0.6324921135646687,0.7097791798107256,0.7649842271293376,0.7192429022082019,0.5930599369085173,0.667192429022082,0.7145110410094637,0.6766561514195584,0.7255520504731862,0.6151419558359621,0.7476340694006309,0.7618296529968455,0.6529968454258676,0.6876971608832808,0.7034700315457413,0.6309148264984227,0.6703470031545742,0.6230283911671924,0.6230283911671924,0.7287066246056783,0.6908517350157729,0.7791798107255521
18,0.7965299684542587,0.6167192429022083,0.6230283911671924,0.6608832807570978,0.6561514195583596,0.6309148264984227,0.6403785488958991,0.6403785488958991,0.6088328075709779,0.7965299684542587,0.7886435331230284,0.7539432176656151,0.6088328075709779,0.6750788643533123,0.583596214511041,0.7113564668769716,0.7287066246056783,0.7744479495268138,0.6230283911671924,0.6529968454258676,0.6088328075709779,0.6719242902208202,0.7208201892744479,0.6198738170347003,0.7176656151419558,0.6309148264984227,0.61198738170347,0.7634069400630915,0.6561514195583596,0.6735015772870663,0.6041009463722398,0.6277602523659306
19,0.7586750788643533,0.6261829652996845,0.6466876971608833,0.6277602523659306,0.6340694006309149,0.6798107255520505,0.7570977917981072,0.6735015772870663,0.6072555205047319,0.7697160883280757,0.6025236593059937,0.6088328075709779,0.6782334384858044,0.6798107255520505,0.6876971608832808,0.6324921135646687,0.6514195583596214,0.7429022082018928,0.6640378548895899,0.7287066246056783,0.6419558359621451,0.7555205047318612,0.6151419558359621,0.7413249211356467,0.7160883280757098,0.6025236593059937,0.6466876971608833,0.6577287066246057,0.5946372239747634,0.6514195583596214,0.6719242902208202,0.6656151419558359
20,0.5993690851735016,0.6861198738170347,0.7160883280757098,0.7050473186119873,0.7066246056782335,0.6451104100946372,0.6088328075709779,0.6782334384858044,0.7145110410094637,0.7744479495268138,0.6608832807570978,0.6466876971608833,0.6861198738170347,0.637223974763407,0.6025236593059937,0.6845425867507886,0.6498422712933754,0.7082018927444795,0.6466876971608833,0.7634069400630915,0.7255520504731862,0.7586750788643533,0.6482649842271293,0.5899053627760252,0.6151419558359621,0.7255520504731862,0.7539432176656151,0.6750788643533123,0.6971608832807571,0.6340694006309149,0.7681388012618297,0.6324921135646687
21,0.6577287066246057,0.6750788643533123,0.7160883280757098,0.667192429022082,0.6214511041009464,0.637223974763407,0.6798107255520505,0.6561514195583596,0.5867507886435331,0.583596214511041,0.6798107255520505,0.6861198738170347,0.6072555205047319,0.7649842271293376,0.7129337539432177,0.6545741324921136,0.7476340694006309,0.5993690851735016,0.7176656151419558,0.5914826498422713,0.6356466876971609,0.6750788643533123,0.7649842271293376,0.6498422712933754,0.7208201892744479,0.6624605678233438,0.5851735015772871,0.6876971608832808,0.6025236593059937,0.7634069400630915,0.6419558359621451,0.6798107255520505
22,0.7192429022082019,0.6088328075709779,0.6640378548895899,0.668769716088328,0.7823343848580442,0.6403785488958991,0.7523659305993691,0.7397476340694006,0.7129337539432177,0.6340694006309149,0.6230283911671924,0.7066246056782335,0.7129337539432177,0.7712933753943217,0.583596214511041,0.7082018927444795,0.695583596214511,0.6451104100946372,0.7365930599369085,0.5914826498422713,0.5993690851735016,0.6182965299684543,0.5946372239747634,0.7239747634069401,0.6876971608832808,0.5993690851735016,0.5851735015772871,0.5788643533123028,0.6167192429022083,0.6198738170347003,0.6435331230283912,0.7208201892744479
23,0.7570977917981072,0.6435331230283912,0.5930599369085173,0.7460567823343849,0.6719242902208202,0.6356466876971609,0.6356466876971609,0.6088328075709779,0.6845425867507886,0.6340694006309149,0.722397476340694,0.5867507886435331,0.6340694006309149,0.6766561514195584,0.6640378548895899,0.6198738170347003,0.6056782334384858,0.6041009463722398,0.7555205047318612,0.6246056782334385,0.6009463722397477,0.7066246056782335,0.6545741324921136,0.6514195583596214,0.6088328075709779,0.692429022082019,0.6167192429022083,0.6025236593059937,0.722397476340694,0.7255520504731862,0.6182965299684543,0.6403785488958991
24,0.580441640378549,0.6198738170347003,0.6608832807570978,0.6798107255520505,0.6545741324921136,0.613564668769716,0.5977917981072555,0.6419558359621451,0.6182965299684543,0.6861198738170347,0.6892744479495269,0.6151419558359621,0.5725552050473186,0.5883280757097792,0.6545741324921136,0.6529968454258676,0.6324921135646687,0.5899053627760252,0.582018927444795,0.583596214511041,0.7744479495268138,0.6593059936908517,0.6829652996845426,0.6214511041009464,0.6182965299684543,0.7034700315457413,0.6593059936908517,0.6435331230283912,0.613564668769716,0.6261829652996845,0.6656151419558359,0.7097791798107256
25,0.6466876971608833,0.580441640378549,0.5883280757097792,0.6167192429022083,0.7160883280757098,0.6009463722397477,0.7271293375394322,0.6277602523659306,0.637223974763407,0.6735015772870663,0.7287066246056783,0.7239747634069401,0.7665615141955836,0.7555205047318612,0.6041009463722398,0.6908517350157729,0.5899053627760252,0.5914826498422713,0.6782334384858044,0.667192429022082,0.5867507886435331,0.7145110410094637,0.5914826498422713,0.6041009463722398,0.5883280757097792,0.6261829652996845,0.722397476340694,0.5867507886435331,0.6498422712933754,0.692429022082019,0.722397476340694,0.6246056782334385
26,0.6230283911671924,0.7113564668769716,0.6056782334384858,0.7444794952681388,0.7034700315457413,0.6908517350157729,0.7318611987381703,0.6277602523659306,0.695583596214511,0.692429022082019,0.610410094637224,0.6041009463722398,0.5977917981072555,0.692429022082019,0.7287066246056783,0.5851735015772871,0.7208201892744479,0.6340694006309149,0.6088328075709779,0.6277602523659306,0.610410094637224,0.6041009463722398,0.6593059936908517,0.5851735015772871,0.6892744479495269,0.6041009463722398,0.6277602523659306,0.5993690851735016,0.6261829652996845,0.6041009463722398,0.7018927444794952,0.5930599369085173
27,0.6798107255520505,0.6088328075709779,0.5962145110410094,0.6419558359621451,0.5867507886435331,0.6529968454258676,0.5867507886435331,0.7097791798107256,0.6340694006309149,0.7192429022082019,0.5851735015772871,0.6261829652996845,0.7287066246056783,0.6798107255520505,0.583596214511041,0.5741324921135647,0.5788643533123028,0.5914826498422713,0.6167192429022083,0.5930599369085173,0.5851735015772871,0.7066246056782335,0.7113564668769716,0.5772870662460567,0.6876971608832808,0.61198738170347,0.5788643533123028,0.5914826498422713,0.6025236593059937,0.5946372239747634,0.580441640378549,0.5851735015772871
28,0.6514195583596214,0.6167192429022083,0.580441640378549,0.6088328075709779,0.638801261829653,0.5899053627760252,0.6246056782334385,0.583596214511041,0.692429022082019,0.6151419558359621,0.6482649842271293,0.6025236593059937,0.6025236593059937,0.5899053627760252,0.5899053627760252,0.6151419558359621,0.6703470031545742,0.6545741324921136,0.5930599369085173,0.7097791798107256,0.6735015772870663,0.6261829652996845,0.583596214511041,0.5977917981072555,0.5851735015772871,0.6324921135646687,0.7129337539432177,0.7318611987381703,0.7034700315457413,0.7050473186119873,0.580441640378549,0.6498422712933754
29,0.7034700315457413,0.5899053627760252,0.5914826498422713,0.6246056782334385,0.6025236593059937,0.7176656151419558,0.5899053627760252,0.5930599369085173,0.6025236593059937,0.5962145110410094,0.6782334384858044,0.7287066246056783,0.6167192429022083,0.5899053627760252,0.6514195583596214,0.6719242902208202,0.582018927444795,0.5851735015772871,0.5772870662460567,0.580441640378549,0.6277602523659306,0.6719242902208202,0.6876971608832808,0.692429022082019,0.6246056782334385,0.6577287066246057,0.6277602523659306,0.5883280757097792,0.7239747634069401,0.6167192429022083,0.580441640378549,0.582018927444795
30,0.7334384858044164,0.6025236593059937,0.613564668769716,0.6735015772870663,0.6719242902208202,0.6167192429022083,0.6277602523659306,0.6088328075709779,0.7429022082018928,0.7271293375394322,0.6151419558359621,0.5741324921135647,0.6293375394321766,0.7618296529968455,0.7318611987381703,0.6025236593059937,0.6261829652996845,0.5899053627760252,0.6482649842271293,0.5930599369085173,0.6009463722397477,0.6056782334384858,0.7634069400630915,0.6529968454258676,0.613564668769716,0.7082018927444795,0.6876971608832808,0.5993690851735016,0.5899053627760252,0.6056782334384858,0.694006309148265,0.580441640378549
31,0.6277602523659306,0.6482649842271293,0.7066246056782335,0.6719242902208202,0.5741324921135647,0.5867507886435331,0.7555205047318612,0.6167192429022083,0.5867507886435331,0.7113564668769716,0.6261829652996845,0.5757097791798107,0.583596214511041,0.6845425867507886,0.6466876971608833,0.637223974763407,0.6309148264984227,0.6829652996845426,0.6545741324921136,0.7665615141955836,0.6198738170347003,0.5899053627760252,0.6766561514195584,0.6482649842271293,0.7129337539432177,0.7334384858044164,0.7681388012618297,0.5678233438485805,0.7097791798107256,0.6356466876971609,0.6703470031545742,0.6719242902208202
